id,name,price,quantity
1415,HOSE BRAKE OIL,0,9
1457,COVER AIR CLEANER,0,-1
1464,FAN ENGINE COOLING,0,2
1456,"Cord set, starter motor (Block)",0,0
1467,PACKING SUPPORT SEAT BASE,0,0
1461,Kit Speedo Cable Guide,0,0
1401,PACKING BUNDY TUBE,0,2
1350,SWITCH CONTACT GEAR POSITION,0,15
1391,SPEAKER GRILL RH BLACK,0,-5
1493,BUMPER ASSY G YELLOW,0,1
1420,STOPPER OILSEAL,0,14
1382,Front Indicator Lamp LH.,0,3
1414,BUSH HOUSING DIFFERENTIAL 3 WHEELER,0,-1
1348,FLAME TRAP COMP,0,17
1912,WATER PUMP ASSY,0,0
1343,GEAR 2ND DRIVEN,0,4
1409,HANDLE BAR DIE CAST,0,4
1405,REAR TRAILING ARM KIT ASSY L,0,1
1349,SWITCH ASSY HANDLE BAR,0,6
1367,PLATE LOCK ARM SPRING REVERSE,0,-13
1416,PISTON VALVE,0,4
1473,HINGE PLATE LID,0,0
1486,MIXING CAP ASSY ( Throttle ),0,7
1483,HOUSING COMP DIFFERENTIAL  3 WHEELER,0,0
1489,BACKREST ASSY  PASSENGER BLACK,0,0
1436,HOSE BREATHER PCV,0,85
1494,Piston Ring Set 1st O/S 4S,0,0
1495,IGNITION COIL WITH HT CORD,0,0
1496,EYE BOLT LH,0,0
1497,SEAT ASSY PASSENGER BLACK,0,-1
1498,"BUSH, FUEL TANK",0,0
1501,SPEAKER GRILL LH,0,0
1504,SHAFT HAND START,0,0
1509,SEAT BASE DRIVER BLACK PETROL.,0,0
1506,CIRCLIP,0,-5
1465,SPACER PLATE WHEEL,0,0
1503,DOG DRIVEN,0,0
1523,Piston Ring Set 2nd  O/S 4S,0,0
1525,ARMATURE ASSY,0,0
1526,GRIP HANDSTART,0,0
1527,PACKING BOTTOM BATTERY,0,0
1528,GROMMET FUEL TANK,0,10
1529,WASHER SPEEDOMETER,0,0
1530,SIDE PANEL HANDLE,0,0
1531,SIDE COVER L PASSENGER SEAT,0,1
1532,FRAME COMP SEAT DRIVER,0,0
1533,PIN  HINGE,0,0
1535,BOOT STARTER RELAY,0,0
1537,MUFFLER COMP 4S (EXPORT),0,0
1538,Armature Coil Assy.Ph 2.2 New,0,0
1539,HAND LEVER COMP,0,0
1540,"SHAFT COMP REAR, H/S",0,0
1541,PACKING CHASSIS CABIN,0,0
1510,BACKREST DRIVER BLACK,0,0
1512,PISTON RING 2ND 62.00,0,-1
1515,COVER CRANKCASE R 4S,0,-1
1450,ARM STOPPER REVERSE,0,-5
1492,DEFELECTOR AIR CLEANER,0,0
1514,CRANKCASE R NP.049 4S,0,0
1544,SIDE COVER R PASSENGER SEAT,0,1
1545,BRKT CROSS MEMBER B,0,0
1547,BRKT SIDE PANEL L,0,-1
1548,BRKT SIDE PANEL R,0,0
1549,Piston Ring Top 4S,0,0
1550,TUBE OUTLET . EXP,0,0
1551,KIT PARKING BRAKE,0,0
1463,SPACER,0,3
1476,REAR TRAILING ARM KIT ASSY R,0,-2
1454,GEAR 4TH DRIVEN,0,1
1437,BACK PLATE FRONT (AA),0,0
1500,DUMMY PLUG SMALL,0,0
1508,BRAKE PEDAL COMP,0,2
1459,PIPE COMP SAI NP.049,0,-5
1458,FLANGE INLET COMP,0,8
1513,CRANKCASE L NP.049 4S,0,1
1516,TUBE INLET,0,0
1453,CRANK PIN,0,0
1487,CAM GEAR SHIFT,0,6
1439,SET PLATE CLUTCH,0,13
1488,SHAFT FORK SHIFT LOW SPEED,0,18
1505,GEAR HAND START,0,0
1546,BRACKET SIDE TUBE,0,0
1552,RATCHET HAND START,0,0
1555,Piston Pin 4S,0,1
1562,KIT CRANKSHAFT BEARING,0,0
1563,KIT TIMING CHAIN REPAIR,0,0
1564,"LINK ,REAR ENG CRADLE",0,0
1565,"BRACKET,FUEL TANK",0,0
1566,LID BATTERY BOX,0,0
1567,FM RADIO ASSY,0,0
1569,STAY BUMPER MTG COMP,0,2
1521,BACK PLATE SUB ASSY R (AA),0,0
1558,BACK PLATE SUB ASSY L (AA),0,0
1557,DIFFERENTIAL ASSY -   4 STROKE 3 WHEELER,0,0
1560,Inter Bracket PH 2.2 New ( NI),0,0
1559,BACK PLATE SUB ASSY FR (AA),0,0
1534,BRKT CLUTCH CABLE INNER,0,0
1575,METALIC FENDER WINE RED,0,7
1581,2S CROSS MEBER ENGINE MTG REAR,0,0
1586,PIVOT PIN FRONT 5 TH,0,0
1589,CRPH SCREW M5*12,0,0
1592,FIXTURE ENGINE ASSLY,0,1
1596,PULLER ASSY NEEDLE BEARING,0,1
1598,EXTRACTOR ASSY INLET & EXHAUST VALVE,0,1
1600,KIT BUMPER G YELLOW,0,-1
1603,USB HOLDER,0,0
1605,FLOAT BODY ASSLY,0,0
1607,CORD SET LAMP,0,0
1608,SCREW FOR LAMP MOUNTING,0,0
1568,KIT UTILITY BOX,0,1
1577,CANVAS KIT SOFT TOP RIK BLACK,0,4
1570,ROTOR Assy ES,0,2
1554,Shock Absorber Front W/O Spring,0,71
1579,2ND STAGE CNG REDUCER UP .077 4S,0,4
1561,KIT OIL FILTER O RING,0,6
1599,BUMPER CHASSIS MOUNTED G YELLOW,0,0
1613,BRKT CARBIN LAMP,0,0
1616,HOUSE FUEL TANK LPG/CNG 2S & 4S,0,0
1619,AT SILENT BLOCK PIVOT TUBE,0,12
1471,Gas Level Indicator LPG/CNG 2S & 4S,0,3
1597,AT LOCK NUT STEERING COLLUM,0,2
1502,NEEDLE CAGE CRANKPIN 30X38X18,0,0
1588,CLIP HEAD LAMP HOLDER,0,0
1507,SHAFT GEAR SHIFT,0,-6
1511,CHANGEOVER SWITCH PETROL / GAS,0,4
1536,AIR CLEANER ASSY,0,2
1499,MIRROR ASSY LH REAR VIEW,0,43
1574,BACK REST DRIVER,0,0
1518,GEAR PRIMARY DRIVE  4S - 24 TEETH,0,12
1543,"Cord set, starter relay (RED)",0,0
1472,MIRROR ASSY RH  REAR VIEW,0,57
1491,SUPPORT AIR CLEANER,0,21
1484,SHAFT DRIVE COMP,0,-8
1584,PIVOT PIN FRONT 4,0,0
1553,SHIM 28x38x1.0,0,20
1475,REAR MUDGAURD RH,0,5
1606,FLOAT NP 090,0,0
1620,AT SILENT BLOCK TRAILING ARM,0,12
1621,WAVE SPRING WASHER M 8 ZNB,0,0
1623,EXTERCTER PIVOT PIN STEERING,0,7
1624,ASSLY TOOLS OIL SEALS,0,2
1630,1ST STG REDUCTION UNIT WITH ELECTRON,0,0
1631,PUNCHED WASHER 6.5*13.0*1.0ZNB,0,0
1617,PUNCHED WASHER 8.5X20X2,0,10
1587,PIVOT PIN FRONT 2,0,-2
1632,SPRING CLUTCH CABLE (M),0,0
1637,O RING (v),0,0
1645,AT HEAD TUBE RACES,0,11
1647,ASSLY TOOLS BEARING,0,11
1648,ASSLY TOOL CONE BOTTOM,0,0
1649,HT TOOLS DOG DRIVER & MUFF CUP,0,1
1650,ASSLY TOOLS CRANK SHAFT,0,4
1653,Windsheild frame GOLDEN YELLOW,0,-2
1654,Windsheild frame BR RED,0,-1
1656,CLAMP DRAIN PIPE (PRE FILTER),0,0
1659,USB HOLDER LOWER,0,0
1661,DRIVE SHAFT ASSY,0,0
1664,WIRING HARNESS 2 FR,0,0
1609,Lock Set 1,0,5
1618,CORD SET STARTER RELAY 2,0,0
1636,O RING (v),0,0
1576,MUSIC SYTEM ASSLY,0,2
1663,COUNTER SHAFT ASSY1,0,0
1582,PIVOT PIN FRONT 1,0,-7
1626,TAPPER ADJUSTER,0,0
1614,FILTER GAS SOLENOID VALVE (V),0,0
1672,TRAILING ARM SUB ASSY FRONT,0,0
1676,Shock Absorber Rear  W/O Spring,0,-1
1678,PISTON ASSY DIA 62.00,0,0
1683,4S WIRING HARNESS CNG CYLINDER ASSY.,0,0
1684,WIRING HARNESS 2 RR,0,0
1685,ENGINE ASSY 4S CNG,0,1
